401580,351841
377200,399169
474840,283181
163304,195169
421068,55373
81264,41517
257608,70941
62000,97737
99612,51685
90476,513169
140,45053
418112,341729
6108,46469
13880,359569
62616,134033
120096,175609
402440,380321
389072,74805
248740,70309
255948,4861
343340,43913
203280,156445
308908,41841
415496,416761
112584,34965
440496,243101
303752,309821
386836,87325
117500,114465
476400,77093
226200,187005
433724,31853
344216,136529
65528,191429
435380,434417
509980,467373
366140,250145
183100,366833
440836,150593
12212,185021
301796,48765
443128,63761
46960,49565
444404,501357
519660,194941
342684,125873
181200,415257
197916,191985
225028,4301
33760,194537
242948,120217
166844,505873
318388,469461
414332,227437
89892,42237
498648,130993
58408,439485
311620,351389
423620,120009
287540,319569
94940,255909
153732,371229
91680,293953
37292,511733
407796,36853
200112,231445
409364,243309
264404,494969
210096,374013
35740,266681
369424,139721
484608,506637
42328,368153
50228,429617
343256,299525
411988,250865
383544,177465
39772,128849
307508,407141
130684,161473
450136,80553
294180,508469
32684,11465
422692,186201
366160,314513
414228,27265
9060,367265
339460,494569
132620,96405
491608,13281
124916,415509
419312,30393
460392,179245
437300,361689
89308,179529
292776,303117
211920,471265
449544,52613
181664,175585
122060,251989
373292,313357
230688,188909
295788,44597
200016,515637
431392,334353
80764,524253
7312,517449
22648,323149
246048,227485
462592,199901
270308,355453
129076,248037
136536,217121
16000,211473
306472,168637
271756,282169
494084,119965
462136,41117
178176,10601
162180,491545
31400,443761
236108,291457
223348,460813
227388,349581
292748,425933
414940,276997
296944,27821
305852,453185
119140,394989
368244,503265
92336,345261
243528,404025
150584,422521
137044,264893
283620,339153
48984,174965
421132,337953
18832,405749
122728,40889
469424,208561
25560,56753
238188,382797
209112,274873
172396,299917
282124,40021
296252,22053
155620,265005
430064,275613
458344,182677
187720,5553
193504,72085
208452,350909
89072,264525
45604,59941
259544,155805
456916,68589
297944,173257
369052,38473
100176,478885
434124,202357
293976,197937
96920,221013
181036,439617
410468,100469
349432,441357
136752,374041
251452,35537
255796,101129
106312,271781
287452,194381
11012,19657
100788,511773
111232,508485
240392,88321
268372,76149
287232,107865
327840,103777
241084,407265
457220,366957
238988,245465
30040,418089
95544,297409
331928,339701
516396,418417
272188,175005
304776,231405
90944,322121
420012,275965
432440,310489
482632,512029
53968,258157
129180,427185
57960,430085
165728,430885
461936,342109
519872,90721
183172,93589
44384,361717
426372,398729
77040,522261
225428,157565
476020,216041
203916,64597
1628,523245
405388,507237
245332,473937
500232,149777
272836,325613
160332,256449
444436,204897
155744,332069
126184,276993
484964,55389
94784,201917
118488,15869
289932,395789
479108,287653
482300,502173
192604,156337
192996,115749
125496,336325
287856,106965
228692,25321
1444,431133
398576,434749
467080,166509
262484,408309
174524,318021
433208,140069
403764,3285
331532,138849
9148,16161
145028,7317
26420,504017
182388,303977
259980,103577
169300,118621
234912,225285
462696,358405
441424,16985
504032,518685
265716,77941
509152,85281
293640,71565
384224,265705
363776,187121
131232,160065
83976,476717
417360,338301
480804,504381
349344,329493
311844,275569
367384,478773
321868,135493
424960,76257
11072,21461
80892,422205
47252,437057
417008,266613
245896,443093
276736,287885
266104,215505
40984,382793
443164,309161
113552,487961
110892,258865
48044,518965
115292,433277
174164,9529
265208,228569
307488,36217
333656,139437
363952,507181
11772,507453
300448,66665
358104,494833
209408,429565
55748,293469
30108,250937
329380,220441
43564,402589
51632,522113
235712,192805
465008,421893
19680,280001
359200,462217
399744,160205
475508,404541
125092,234849
495004,522073
466188,66137
498348,430333
72184,66805
150600,189201
107004,254377
269060,108469
114684,142065
56556,356749
378672,311681
183252,31161
92964,135145
497328,484225
107836,221597
451352,85541
363400,436205
199588,119777
435324,434357
437624,12217
337008,109465
127820,287269
521948,487045
306220,129617
278184,60745
325144,369389
105244,406613
398652,282113
55528,315729
231852,139029
7664,5353
137132,152753
42712,504149
90244,391485
284216,224097
155648,35709
150700,483145
351200,253561
42944,518233
130296,415881
414320,111069
66592,510045
225840,468917
119916,406917
180868,337141
246640,30713
503916,320333
256000,403489
180876,96533
274276,303449
522144,144885
34864,57517
516352,232933
451260,209501
326792,61085
364308,390601
408316,392813
219736,190425
343496,286917
412132,461201
514524,408513
260820,254689
319328,111381
521720,496425
315292,333241
335892,431597
273856,260109
516292,83957
21760,88537
169372,237637
418384,206549
232660,334109
70624,455117
411588,295577
28944,99013
347060,370465
437780,183617
32388,58517
449184,510029
108112,197433
444200,155141
370472,495257
282980,261633
480828,352817
86656,180753
342100,507677
70136,238153
520768,236769
520392,167525
259760,319089
125888,252101
405336,456305
330908,412413
288208,318321
244208,84397
318976,504577
495640,34293
40508,155057
22788,109309
504972,126517
501788,252861
412052,430645
464284,271685
361164,71473
149372,149097
174828,475977
369444,431073
253696,480405
224700,458089
212688,138905
188968,467041
365060,354857
379088,237861
109820,385137
50648,519497
464032,249653
221208,128425
392908,400189
368656,10593
214324,426473
341948,204081
150448,302189
140364,515153
3972,301229
494672,461757
343252,449669
22712,462193
175472,72877
12760,415409
92440,163197
119428,478689
297644,459833
492664,170857
316268,347269
2224,514369
29272,223489
150916,318657
40964,52341
89664,221709
210380,68713
439656,129281
438784,298045
17184,84849
98128,226449
369260,22409
428060,53805
107080,274657
24724,190161
208584,284669
79344,194741
127128,496857
124164,247393
56168,113457
339700,264765
289340,75321
227236,11365
111064,2781
383928,224469
278008,70377
333048,84061
103304,261313
61276,480625
344432,129285
442744,162521
117228,277501
412056,454397
453188,484829
1388,342201
76328,3009
258996,227129
90872,83985
413236,152509
209980,312677
449352,499077
479204,259725
308280,18949
277944,30041
423692,333893
285360,347673
262592,390761
245072,58769
420520,510545
85848,60053
101612,375125
514148,369981
95488,128453
106008,188041
381432,387557
229140,181145
418652,110585
69328,84405
143020,74401
117724,48009
514632,199765
247796,152977
154656,345777
394692,467813
31864,388633
485672,67513
214688,239445
155628,209573
255472,138861
82212,182429
2504,104641
6612,229217
453636,323721
166492,95773
225216,468197
319852,163529
253312,236069
96172,476221
245772,202141
331196,450625
19872,409041
200264,14065
496724,3509
513216,285473
107620,165761
116336,276425
483620,350569
272196,287561
258312,126985
407304,523845
280404,265377
290276,106905
233536,484393
269888,185873
190648,293725
359580,251397
41900,459385
1980,130213
188264,304141
226612,422477
69740,244529
18632,501893
257616,20081
379644,507705
212432,142161
420388,132233
446848,437533
191172,498737
442796,422421
97904,66061
222516,361385
439680,42717
205984,467801
287244,126513
103324,439237
144400,522817
365244,74653
94988,182525
519388,457189
456148,102385
402036,521165
237792,208349
389252,386705
111192,200173
237264,411565
258556,423713
153728,411525
142316,184429
458692,299845
427564,34025
378692,12909
381940,162353
98176,317341
35812,204157
446900,5297
127704,403245
508220,88373
298768,292569
327708,65129
35176,11573
495680,328201
289448,474573
35908,52565
492952,385341
247580,9869
493328,163177
64240,247465
463792,39789
407660,355361
382792,254417
117424,116153
222084,476733
242300,28601
357812,46937
449516,448345
300132,264221
289856,74305
270204,171005
340904,78709
497024,481913
2620,39405
472120,469013
386028,474489
131544,503965
316212,452613
226184,327709
403540,298453
357800,166481
485448,432873
69116,121349
380088,295121
233528,37065
308348,416173
255076,167041
151724,348325
4764,291645
491912,263009
472900,493569
76176,166361
521648,244877
263408,2845
356140,51981
98532,8761
36852,356509
59656,195425
138260,264069
328288,42029
489548,351729
466040,467353
295664,376609
228656,500381
265652,275165
137632,501241
507884,472237
205732,448537
98684,453221
298920,264741
305552,342937
230384,493361
304172,295781
322764,25013
261160,358125
75560,341565
474744,101229
64724,9645
259264,290441
374812,164161
193016,416009
171704,270381
31328,457945
7932,338309
263184,119589
291752,268429
451784,226857
212216,241249
323072,145217
223188,502729
180368,291769
128992,130105
457808,327277
132828,192353
233880,428789
50240,404525
313324,74309
59592,379485
48216,88833
361776,410105
331820,165441
202328,257009
383984,499185
425192,27389
449004,382081
287972,242905
149520,243733
461288,308397
267212,441609
412292,377553
192628,338645
155536,247337
430236,188293
395376,23985
208308,2861
507440,248077
160032,151009
102052,204981
96948,214909
108068,92145
438868,296705
342788,84505
400776,7185
146580,320433
428564,102241
276464,379253
406800,80461
179356,327649
362176,503341
514204,233493
200948,25781
181816,42449
245428,390925
181932,385533
120888,332921
355372,391149
292028,433625
519112,198093
72072,443169
345928,136189
463296,407837
448448,480325
101632,172437
278776,501933
325872,2089
40760,178437
33336,395401
137740,355549
188192,26905
270480,150025
29168,494649
426976,63929
4448,74817
380260,141077
386496,216513
103720,378189
103548,378289
270080,500805
214588,127849
425660,443013
339156,322457
417676,62381
422616,135481
409208,281709
481268,194077
21980,275805
317576,169945
118716,102245
477280,451677
392884,125629
45224,170677
102252,85037
312512,268313
187840,62561
286448,420981
184052,370521
380816,452549
318064,211277
325540,243581
39456,83437
431460,298085
144252,395869
374472,400129
179820,420265
353308,377841
434692,302117
268956,401209
172576,474445
6928,371269
218388,387665
190512,83189
392008,380273
122760,453921
96136,101973
74188,342653
21040,467325
139076,240373
473492,206933
265872,460569
457888,517525
138680,198221
306080,101425
383768,501217
234496,442069
445548,71137
180192,314737
441820,242329
440640,356517
295624,130085
313340,9961
510020,168681
169648,290253
168352,340633
240560,277637
358420,122697
6224,200845
284628,389897
30856,19817
19384,175073
303444,200337
198180,30937
128936,29869
62996,82005
34920,172713
443032,500641
125076,61997
1372,311233
337272,422749
237712,165057
50168,150097
506852,109365
508496,216085
229708,256633
349728,296453
165240,399293
171276,13873
314596,470917
82708,48749
207332,378129
278944,517989
405880,237921
511540,373517
246636,57297
380900,184165
56988,71169
14000,152597
448572,406761
224556,433937
304724,341213
94056,358861
256144,101365
475120,136717
130124,263801
465372,317757
114384,101805
261384,224165
232436,406825
147992,502345
202184,14969
89840,412145
190360,71401
188608,55977
239516,480477
193920,499169
190388,187645
417784,465237
204264,399721
83308,56413
173096,281353
192768,195861
410204,298197
260620,494857
280716,41389
464444,399677
472416,233917
203284,136341
220396,338033
124324,118321
392516,96513
100024,10093
292176,93377
43348,292265
426548,151949
481008,444481
509332,479973
61684,21173
523596,513369
446396,111057
193264,56725
496764,27565
402160,77669
264644,498949
27464,187457
48480,405169
445420,337493
228128,409833
351272,232873
409048,248389
421244,226945
138904,88265
500496,381077
158480,512769
328956,469361
40296,420149
298368,95505
502312,80537
436864,172297
62364,428893
306972,290909
156832,385349
284656,221897
344008,351089
408300,81425
166840,264925
438768,123213
113176,103809
214144,213097
401332,434285
161020,115101
76244,51413
275028,424665
408908,156353
37196,206401
332504,71301
148804,205969
6528,6833
71704,458637
37264,501381
103576,101981
1276,493137
421448,303677
365284,423813
501728,161301
123080,100113
125656,76705
289004,312153
148660,356585
421956,509773
118648,123773
452676,165069
453996,174101
229184,253205
498060,505909
502780,151225
412676,207477
433980,428801
338056,306529
73776,261233
387440,514185
53748,516829
257048,239149
170000,396269
416264,369185
247164,229489
389540,82589
331980,91545
219948,408221
117464,381309
300208,78449
345328,94813
171164,224573
179500,166269
53464,323345
178904,212969
252876,202645
286080,511245
256932,357341
85184,172009
359832,508765
147108,266273
355316,156077
37764,275493
341364,7249
156928,163497
344388,399021
460120,385949
217620,165617
224768,422985
99952,362737
155804,200985
403788,469817
342656,257021
28540,40357
343880,343681
433000,48509
341968,33953
357672,472589
497608,119293
461260,125329
168564,362085
255524,79829
126788,436517
275848,140013
79200,211729
456072,98857
291080,399525
212196,391685
215224,413353
314700,230657
304212,352713
148220,255201
47032,303781
16356,410653
53636,427825
239760,17289
444540,12025
266296,173921
107904,67621
383728,459781
319544,302061
170036,278421
421664,478205
185004,517349
115508,441217
394312,123169
414064,77937
246412,358445
277560,157169
175216,447145
361112,9741
494220,344969
120716,321993
345256,160117
66908,37525
185644,79185
333616,400533
110080,63465
204628,289473
292648,460117
76216,521293
164856,439769
296196,260973
219336,260825
339640,447749
41624,460405
433100,182673
237852,94533
173360,9157
380020,263541
233112,66237
359500,401469
405660,214549
355056,14597
299048,388833
305800,381029
48392,15881
326156,260361
287852,259925
60532,28069
149444,429097
69600,133569
20652,263365
244764,186297
366056,478797
209484,161773
381832,286713
10304,160817
177416,358009
433268,174121
29632,13229
285644,414873
175812,506685
441040,515053
335964,304217
391756,22937
155644,194425
14140,34457
328476,399645
171176,269093
42324,289377
170948,418349
280744,190653
22820,297813
290552,399369
25416,324081
244252,153645
23784,504393
248404,89489
272800,139525
83568,71449
381280,261805
82604,480633
99268,21249
405972,437025
250640,73325
60264,136881
114868,491797
189992,205069
141580,360781
261244,123297
345712,326541
218200,206025
304952,170329
244584,156365
500620,151469
364224,319917
161828,341873
308320,481709
418576,75317
171020,59361
142624,194205
85368,213
207648,366253
129304,277581
176352,5781
256784,403357
134392,75209
481736,280129
279984,188593
207696,497433
261988,159545
72040,202365
193252,177697
232204,448897
296188,126089
120480,57717
315480,58949
504264,60013
247248,507861
228140,44045
1196,506593
422068,355381
238888,389853
153980,129893
296004,216137
191168,121357
456372,91205
210924,90837
521108,420685
19572,511689
180592,199053
152448,319477
523592,458189
312668,5109
9796,236121
374124,431117
75220,28105
89316,138313
498732,345661
255824,549
58868,336717
314788,241185
53368,23333
297900,63885
193280,435461
494288,511141
455228,442477
495296,272433
36060,214813
514740,435929
78788,433045
407980,485093
154080,151737
436848,141265
326848,306349
492832,195841
471064,89125
104164,406181
463432,289605
402388,315805
290576,126201
411052,122101
490408,147033
311168,17713
262316,54453
523556,301777
500880,504965
63572,80949
493384,131957
380784,482721
518188,171233
29084,460849
226752,170929
309172,373225
217920,26993
87252,388469
485360,159021
74296,360701
387164,468381
311500,313129
8052,114449
27896,409869
385228,105477
276528,354545
35196,202869
276292,233685
105604,475829
459808,519665
183220,419721
155128,12061
18784,406381
126756,162149
431812,276497
255808,281697
351528,315105
438912,82257
446672,348541
479448,124001
404264,6913
353764,496865
169756,201285
256904,149773
384708,484441
235540,463617
8684,119037
270972,48857
42384,65669
280804,208373
107520,299513
270588,244937
96512,415945
320828,374885
473288,116057
141988,442333
468460,28289
443808,359713
380052,189773
191556,106701
497188,440741
334460,515869
281540,420853
60420,295997
224940,83005
356828,42833
160428,459569
308732,451785
44688,248117
230328,223189
99232,69481
245852,25053
41720,159005
326276,383037
47256,437745
297772,293237
155120,429641
429716,522089
425396,148489
93444,177693
451664,24781
92076,304753
100272,176173
115180,137689
220328,152629
49600,121341
327716,318969
412420,225457
100712,135841
384328,425589
49564,512741
86528,423253
36216,251369
371688,264689
358812,412885
175596,456425
300964,406493
334076,170665
119988,296561
395880,95193
390924,320077
354020,257441
452276,502017
432844,338601
58360,340417
402728,194413
522004,450993
297008,299693
298548,130917
168292,73437
73816,522049
34880,362537
348032,462181
17632,435097
249440,103137
3540,155133
228976,348077
309740,485569
118828,171385
182920,65713
270104,159793
425204,106513
432832,467465
516516,243173
402184,223889
368620,14569
347492,3201
256376,327985
235512,382669
98020,59549
111560,107285
285192,278061
216816,149101
507072,134153
376532,392937
341016,399305
217104,46433
77740,496509
282180,27157
134900,410425
96844,252341
234800,362213
265752,95925
194044,113409
418760,238765
412856,445789
111648,129721
501608,215929
37944,340029
304816,357853
521544,116281
132140,108757
139192,34173
478504,81217
207216,125269
320408,246493
164512,24181
245248,413489
88584,351025
371292,208685
437412,374461
477328,179045
327312,505693
236768,367525
35916,479141
16748,126593
266192,242193
493540,344057
73448,147357
451680,382437
231488,342409
324248,504617
470652,176557
312960,307893
145228,69653
165232,79669
410812,73121
234628,248897
134092,69141
338172,182337
64560,433289
261708,62705
73492,448505
26384,348433
355244,317529
259144,484025
167352,11965
377396,26569
317164,110893
52392,123601
343772,180245
112992,235109
308000,512185
389844,279137
93808,154673
32448,155053
294220,521761
429188,228829
369776,434825
511668,402397
351756,170441
7784,419973
178544,523365
36960,123097
341952,103957
65104,363505
294072,503173
43488,198677
238772,274093
510264,163973
485560,87413
351012,190773
86368,26937
204284,398757
104740,370501
484420,116233
264840,98385
77960,368581
204540,81401
78188,339885
510956,316233
403804,12077
212584,108113
125208,257109
46736,447509
143104,1845
71596,154309
384360,299921
112324,212205
480696,158501
281932,32733
170584,289573
350160,368325
360908,110249
454708,72197
129560,239273
414620,68101
16852,75705
65372,166125
345252,74613
163232,11933
521528,145509
505060,56129
229256,81637
455720,101285
417056,287193
131188,8401
61228,401669
266316,41777
497668,113845
55912,110345
486636,413885
89780,63261
422848,248185
50928,102489
20588,283661
475212,64737
206968,2813
376324,350981
229824,58033
27680,402045
150552,404837
150876,229281
231524,306701
75528,516457
467184,103393
247184,199993
84904,186249
402212,49049
486208,7309
73088,126413
83632,227321
316120,89253
507312,409677
481516,349517
75872,454141
395968,491677
230712,301577
179056,393225
174056,71061
426284,107541
170844,511017
443464,358101
59456,163281
198128,438673
90600,324949
19760,491853
397860,89709
322216,488553
35836,491089
29920,40085
512028,137065
487104,521881
177352,464837
328432,301489
58468,438977
410556,383889
194944,451669
345308,340265
294168,501225
321532,263649
504140,105245
10024,137517
351776,56681
52856,512857
392032,55253
376608,203197
318552,191689
83844,419525
46532,253597
21324,490777
509044,495729
434536,410985
472256,388069
97264,166985
261056,274729
49092,80945
201168,411513
12040,155633
307860,198881
395788,228141
174176,64789
409136,145073
112292,165265
328152,142649
219544,44361
167756,468569
523368,497517
209924,117817
432128,372693
162408,354309
390212,133849
494664,144349
482064,341233
57492,36685
392096,239989
426236,330773
115012,65929
109876,226049
55740,53625
289260,212109
426664,174429
510376,483849
156160,428725
166912,194405
364416,422581
9320,175649
48416,99565
359324,362701
174956,244421
435280,448649
98364,497917
477644,6785
292668,368461
283332,111681
80108,191569
48340,353529
350736,202933
103240,501797
10648,156797
34764,499501
330360,195421
378912,12445
30988,400405
382696,456601
489916,67049
285092,271581
200280,30541
258948,418665
332952,384873
366380,85657
245148,437757
389228,87641
332176,107141
431640,356013
22020,69009
424672,32053
479804,165621
366024,52905
38812,372381
98752,216325
251716,465413
501528,454461
316016,272861
25704,414949
257056,351553
200564,52841
102300,463945
63828,134885
277164,381649
166132,280553
101380,128501
298036,181705
190680,233433
41628,339465
109688,370089
376908,495909
289600,453965
144148,172281
142792,483257
334644,70061
496600,468709
150056,45865
440696,349197
272992,215429
151612,427017
234516,481409
418628,414545
403416,275633
145708,46297
231036,23533
205272,400321
380544,225825
328588,307261
242496,521341
66040,498805
395100,423521
221524,18281
367660,65261
39760,236097
228172,511453
123856,126141
164820,31917
484736,331277
123844,13445
478216,371829
183800,357493
67944,343741
3708,44401
347448,216209
284524,151857
508412,141289
114628,168245
131748,46237
490516,237133
253268,35793
44640,101081
433296,303029
155272,312117
34836,100129
143168,98065
276328,344349
100972,238273
399036,170013
219776,389385
493432,48557
161232,311357
412816,322773
381452,269157
319044,159909
67680,125345
470460,390749
436784,59761
239044,141381
288392,125549
488172,336765
378016,345233
239556,311117
355464,475733
457900,318273
353944,256725
84032,371925
377840,199589
275648,521173
420400,43721
65160,33017
175952,157993
113660,423657
159604,462953
174124,54529
509760,402501
103168,210489
382292,506577
265284,370297
325896,498453
438676,12153
130144,245501
403816,237533
364264,365705
88320,468677
301080,288865
336092,360149
388608,74489
469664,362513
67304,485073
435560,155405
523680,338465
388632,178321
93144,24213
437112,204641
523356,2617
143736,157765
159296,126261
80152,501685
169652,431041
51596,127101
230032,186709
16276,513141
451804,293973
164648,344909
316,210165
24808,42021
469880,338229
462728,245665
313144,173265
331968,77557
471256,479705
375088,443165
423188,219329
390560,14261
26600,439637
123180,149361
306276,111957
169860,421509
267176,4001
66380,337049
64216,370589
362148,215933
297468,273401
233300,361205
372828,234709
145528,339045
100852,244521
56452,105993
240296,236401
517756,408809
288872,444233
244472,35229
33140,222429
267636,86109
276576,176689
244036,416909
199288,43765
94568,174385
124248,291141
415320,354241
499028,430861
436644,319729
238672,141369
145904,284761
467956,129457
136180,72005
269972,108561
137328,139269
175672,224901
68404,29653
118772,204889
43236,96193
486000,143269
327704,308897
523972,94689
42856,295813
315056,45729
43704,458989
263880,503689
388392,109241
313232,428981
428860,266441
498004,172249
277116,438525
67156,462225
462188,13701
61752,271689
275548,395137
376688,512913
239080,151145
243396,216489
305764,431069
477060,122637
327736,267405
122344,499749
318184,194881
453500,22881
219188,128961
419120,281725
382124,77309
221332,498457
310448,249613
118576,79361
166020,91405
319868,248845
57340,213737
476212,184889
240292,58629
506808,135001
459880,359609
432424,9277
42844,119353
514628,108545
162636,190973
187832,490217
239876,102273
37116,474501
191192,233577
89056,433273
462112,164569
453068,356713
451776,429141
120984,183433
510888,423229
187508,245281
173888,8601
231964,211461
486480,281621
356008,374809
461780,510685
133040,89425
72828,387501
272556,104001
245844,293769
149888,489129
459928,427013
127556,24585
82036,245221
108412,342557
79340,379185
491468,436481
319556,2125
474168,485873
495608,363889
156640,505353
462048,25701
320468,189165
441500,154773
